symbol,strategy,direction,regime,opened_at,closed_at,signal_score,entry_stages_filled,planned_capital_krw,used_capital_krw,total_notional_krw,average_entry,net_pnl_krw,gross_pnl_krw,fees_krw,slippage_krw,return_on_used_capital_pct,exit_reason,bars_held
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-03 10:00:00+00:00,2026-07-03 12:15:00+00:00,80,1,30000,12000.0,60000.0,1728.398715,44.48338632372177,188.70983812947713,144.22645180575535,180.28389499309299,0.3706948860310147,STOP,10
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-03 13:30:00+00:00,2026-07-03 14:00:00+00:00,80,1,30000,12000.0,60000.0,1746.7562100000002,-594.3863072881611,-450.92742019239205,143.45888709576911,179.32299775976583,-4.953219227401343,STOP,3
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-03 15:15:00+00:00,2026-07-03 15:30:00+00:00,90,1,30000,12000.0,60000.0,1742.3395950000001,-645.492849331768,-502.0953637682898,143.39748556347803,179.24613054357616,-5.379107077764733,STOP,2
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-04 00:15:00+00:00,2026-07-04 01:00:00+00:00,80,1,30000,12000.0,60000.0,1763.3110050000003,-556.1354712484331,-412.63062800203556,143.50484324639757,179.38052924527463,-4.634462260403609,STOP,4
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-05 14:00:00+00:00,2026-07-05 15:15:00+00:00,80,1,30000,12000.0,60000.0,1768.3585650000002,-1.611830679200878,142.55924040929025,144.17107108849115,180.21456510168036,-0.013431922326673985,STOP,6
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-06 00:15:00+00:00,2026-07-06 00:15:00+00:00,90,1,30000,12000.0,60000.0,1788.508745,-636.3895326448527,-492.9811099768248,143.4084226680278,179.25982246213937,-5.3032461053737725,STOP,1
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-07 00:30:00+00:00,2026-07-07 01:00:00+00:00,90,1,30000,12000.0,60000.0,1807.8376950000002,-630.5665839045067,-487.1511653028701,143.41541860163656,179.26858051622744,-5.254721532537556,STOP,3
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-09 18:15:00+00:00,2026-07-09 19:00:00+00:00,80,1,30000,12000.0,60000.0,1758.2934900000002,-592.6422978158591,-449.18131539433244,143.4609824215268,179.32562085159546,-4.9386858151321595,STOP,4
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-10 05:15:00+00:00,2026-07-10 09:00:00+00:00,80,1,30000,12000.0,60000.0,1774.207325,16.86212840030008,161.05539487414904,144.19326647384898,180.24235101223763,0.1405177366691673,STOP,16
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-10 10:15:00+00:00,2026-07-10 10:30:00+00:00,80,1,30000,12000.0,60000.0,1792.154205,7.124608481508982,151.3061758925801,144.1815674110711,180.22770521506834,0.05937173734590818,STOP,2
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-10 11:45:00+00:00,2026-07-10 14:00:00+00:00,80,2,30000,21000.0,105000.0,1802.5199986418345,16.61563972849769,268.9383657674186,252.3227260389209,315.40472232060563,0.0791220939452271,STOP,10
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-10 15:30:00+00:00,2026-07-10 18:45:00+00:00,90,1,30000,12000.0,60000.0,1795.84974,-635.6926414038084,-492.28338146156227,143.4092599422461,179.26087062715456,-5.2974386783650695,STOP,14
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-10 20:15:00+00:00,2026-07-11 15:15:00+00:00,80,2,30000,21000.0,105000.0,1798.356177278248,729.993631015986,983.1734391429575,253.17980812697152,316.477684373741,3.476160147695172,TP3_3.0R,77
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-11 16:30:00+00:00,2026-07-11 22:15:00+00:00,80,1,30000,12000.0,60000.0,1821.6583950000002,-520.4662984910151,-376.9186008119895,143.5476976790256,179.43417775883182,-4.337219154091793,STOP,23
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-12 04:30:00+00:00,2026-07-12 04:45:00+00:00,80,1,30000,12000.0,60000.0,1811.563275,-500.3586505494151,-356.7867947030588,143.5718558463563,179.46442083260257,-4.169655421245126,STOP,2
ETHUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-07-13 00:30:00+00:00,2026-07-13 00:30:00+00:00,80,1,30000,12000.0,60000.0,1833.5462,-630.9591459676467,-487.5441990064544,143.41494696119224,179.26799008001802,-5.257992883063722,STOP,1
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-16 11:45:00+00:00,2026-06-16 13:00:00+00:00,100,1,30000,12000.0,60000.0,1798.0029650000001,182.0491639681233,326.440893039771,144.39172907164772,180.490801935877,1.5170763664010276,STOP,6
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-16 20:00:00+00:00,2026-06-17 08:15:00+00:00,90,1,30000,12000.0,60000.0,1797.3519900000001,-963.3817789473342,-820.3662184094255,143.0155605379087,178.76800707640814,-8.028181491227784,STOP,50
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-21 00:45:00+00:00,2026-06-21 04:45:00+00:00,85,1,30000,12000.0,60000.0,1739.9960850000002,-537.9146878049122,-394.387953348931,143.52673445598128,179.40793436493843,-4.482622398374268,STOP,17
ETHUSDT,IMPROVED_SPLIT,SHORT,BEAR,2026-06-28 02:30:00+00:00,2026-06-28 08:30:00+00:00,85,1,30000,12000.0,60000.0,1568.5136949999999,-639.9686815618792,-495.3742324828997,144.5944490789795,180.74235342700308,-5.333072346348993,STOP,25
ETHUSDT,IMPROVED_SPLIT,SHORT,BEAR,2026-06-30 21:15:00+00:00,2026-07-01 01:30:00+00:00,85,1,30000,12000.0,60000.0,1569.651985,-750.8240708067549,-606.0967547011136,144.72731610564134,180.90818845777912,-6.256867256722957,STOP,18
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-03 03:30:00+00:00,2026-07-04 01:00:00+00:00,85,1,30000,12000.0,60000.0,1712.90551,1075.1197237456072,1220.5844250556738,145.4647013100668,181.83403207911323,8.959331031213393,STOP,86
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-04 08:00:00+00:00,2026-07-04 13:30:00+00:00,95,1,30000,12000.0,60000.0,1760.0361000000003,84.5041131125526,228.77864748954005,144.27453437698745,180.3440884973894,0.704200942604605,STOP,23
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-04 18:45:00+00:00,2026-07-04 23:00:00+00:00,90,1,30000,12000.0,60000.0,1795.8597550000002,-812.1780072159385,-668.9807841569268,143.1972230590117,178.9954263567126,-6.76815006013282,STOP,18
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-05 16:45:00+00:00,2026-07-05 22:45:00+00:00,90,1,30000,12000.0,60000.0,1772.665015,415.44084046563523,560.1129760368794,144.67213557124427,180.84183661238313,3.4620070038802937,STOP,25
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-06 01:00:00+00:00,2026-07-06 03:15:00+00:00,85,1,30000,12000.0,60000.0,1795.0886000000003,-905.7096633807117,-762.6248131564995,143.0848502242122,178.8547492976211,-7.547580528172598,STOP,10
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-06 19:15:00+00:00,2026-07-06 22:45:00+00:00,90,1,30000,12000.0,60000.0,1797.11163,187.67872703846237,332.0772197021049,144.39849266364251,180.49926912665353,1.5639893919871866,STOP,15
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-07 18:45:00+00:00,2026-07-07 18:45:00+00:00,85,1,30000,12000.0,60000.0,1806.555775,-833.9596338083553,-690.7885801044807,143.17105370387463,178.96266552153872,-6.949663615069627,STOP,1
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-10 13:45:00+00:00,2026-07-10 14:15:00+00:00,85,1,30000,12000.0,60000.0,1803.48117,-649.5420237783964,-506.1494030620708,143.3926207163255,179.2400403493354,-5.412850198153303,STOP,3
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-15 11:45:00+00:00,2026-07-15 13:15:00+00:00,85,2,30000,21000.0,105000.0,1888.3065998474208,1433.6363297175349,1687.6615235457898,254.02519382825494,317.53600397975674,6.826839665321595,TP3_4.0R,7
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-20 01:30:00+00:00,2026-07-20 05:00:00+00:00,100,1,30000,12000.0,60000.0,1882.73988,-940.9182689226134,-797.875719786357,143.04254913625635,178.80179350398532,-7.840985574355111,STOP,14
ETHUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-20 19:00:00+00:00,2026-07-20 19:15:00+00:00,90,1,30000,12000.0,60000.0,1901.3878100000002,-620.5469450953026,-477.11948848148035,143.42745661382224,179.28365063664552,-5.1712245424608545,STOP,2
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-06-16 11:45:00+00:00,2026-06-16 14:30:00+00:00,100,1,30000,30000.0,150000.0,1798.0029650000001,-1987.9696062673406,-1629.9255168876057,358.0440893797348,447.552451385287,-6.626565354224469,STOP,11
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-06-16 20:00:00+00:00,2026-06-17 08:15:00+00:00,90,1,30000,30000.0,150000.0,1797.3519900000001,-2408.454447368336,-2050.9155460235643,357.5389013447717,446.92001769102046,-8.028181491227786,STOP,50
ETHUSDT,IMPROVED_FULL,SHORT,BEAR,2026-06-28 02:30:00+00:00,2026-06-28 08:30:00+00:00,85,1,30000,30000.0,150000.0,1568.5136949999999,-1599.921703904698,-1238.4355812072492,361.48612269744865,451.8558835675077,-5.333072346348993,STOP,25
ETHUSDT,IMPROVED_FULL,SHORT,BEAR,2026-06-30 21:15:00+00:00,2026-07-01 01:30:00+00:00,85,1,30000,30000.0,150000.0,1569.651985,-1877.0601770168873,-1515.241886752784,361.8182902641033,452.2704711444478,-6.256867256722957,STOP,18
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-03 03:30:00+00:00,2026-07-03 20:30:00+00:00,85,1,30000,30000.0,150000.0,1712.90551,3344.8784058397123,3709.329601361346,364.4511955216336,455.57336543371446,11.149594686132374,TP_FULL_2.5R,68
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-04 08:00:00+00:00,2026-07-04 15:00:00+00:00,95,1,30000,30000.0,150000.0,1760.0361000000003,1568.576642674244,1930.893715132403,362.3170724581588,452.9017041123981,5.228588808914147,TP_FULL_2.5R,29
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-04 18:45:00+00:00,2026-07-04 23:00:00+00:00,90,1,30000,30000.0,150000.0,1795.8597550000002,-2030.445018039846,-1672.4519603923168,357.9930576475292,447.4885658917815,-6.76815006013282,STOP,18
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-05 16:45:00+00:00,2026-07-05 22:15:00+00:00,90,1,30000,30000.0,150000.0,1772.665015,1819.7245238185221,2182.343335821508,362.61881200298575,453.27944515498626,6.065748412728407,TP_FULL_2.5R,23
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-06 01:00:00+00:00,2026-07-06 03:15:00+00:00,85,1,30000,30000.0,150000.0,1795.0886,-2264.2741584517603,-1906.5620328912298,357.71212556053047,447.1368732440527,-7.547580528172534,STOP,10
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-06 19:15:00+00:00,2026-07-07 02:15:00+00:00,90,1,30000,30000.0,150000.0,1797.11163,-2019.2449566581104,-1661.2384427894578,358.0065138686526,447.5054114364908,-6.7308165221937015,STOP,29
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-10 13:45:00+00:00,2026-07-10 14:15:00+00:00,85,1,30000,30000.0,150000.0,1803.48117,-1623.8550594459907,-1265.373507655177,358.4815517908137,448.1001008733384,-5.412850198153302,STOP,3
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-15 11:45:00+00:00,2026-07-15 12:45:00+00:00,85,1,30000,30000.0,150000.0,1883.5711250000002,1771.878000670083,2134.4393278635193,362.56132719343617,453.20748119711334,5.90626000223361,TP_FULL_2.5R,5
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-20 01:30:00+00:00,2026-07-20 05:00:00+00:00,100,1,30000,30000.0,150000.0,1882.73988,-2352.2956723065336,-1994.6892994658924,357.6063728406409,447.00448375996336,-7.840985574355113,STOP,14
ETHUSDT,IMPROVED_FULL,LONG,BULL,2026-07-20 19:00:00+00:00,2026-07-20 19:15:00+00:00,90,1,30000,30000.0,150000.0,1901.3878100000002,-1551.3673627382564,-1192.7987212037008,358.5686415345555,448.20912659161377,-5.1712245424608545,STOP,2
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-11 20:15:00+00:00,2026-06-11 20:30:00+00:00,80,1,30000,12000.0,60000.0,66.92523750000001,-758.1387445233034,-614.8765964390303,143.26214808427318,179.0767045555805,-6.317822871027529,STOP,2
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-11 21:45:00+00:00,2026-06-12 01:15:00+00:00,80,1,30000,12000.0,60000.0,67.0634445,-697.0884024230378,-553.7529059101299,143.33549651290784,179.16852782628843,-5.809070020191982,STOP,15
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-13 01:30:00+00:00,2026-06-13 02:45:00+00:00,90,1,30000,12000.0,60000.0,67.2677505,-540.2968193817238,-396.77294691802547,143.52387246369835,179.40435150028884,-4.502473494847699,STOP,6
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-14 00:15:00+00:00,2026-06-14 04:45:00+00:00,80,1,30000,12000.0,60000.0,68.8621385,-558.2981568113261,-414.79591190561285,143.50224490571327,179.37727644020504,-4.652484640094384,STOP,19
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-15 00:15:00+00:00,2026-06-15 00:30:00+00:00,85,1,30000,12000.0,60000.0,71.75346900000001,-804.5681670266822,-661.361801188108,143.20636583857424,179.0068719996308,-6.704734725222352,STOP,2
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-16 07:00:00+00:00,2026-06-16 08:15:00+00:00,80,1,30000,12000.0,60000.0,74.25221150000002,39.0966199896798,183.31659990957127,144.2199799198915,180.27579298274924,0.32580516658066505,STOP,6
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-16 09:30:00+00:00,2026-06-16 11:15:00+00:00,80,1,30000,12000.0,60000.0,75.02236500000001,-656.2692960287582,-512.8847577380438,143.38453829071432,179.229922140015,-5.468910800239652,STOP,8
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-16 12:30:00+00:00,2026-06-16 13:00:00+00:00,90,1,30000,12000.0,60000.0,75.1074925,-624.7385635129301,-481.31614288439147,143.42242062853873,179.27734619837724,-5.206154695941084,STOP,3
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-17 02:30:00+00:00,2026-06-17 02:30:00+00:00,100,1,30000,12000.0,60000.0,74.461525,-650.2548886002567,-506.8631243494761,143.39176425078062,179.23896815911993,-5.418790738335472,STOP,1
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-19 14:00:00+00:00,2026-06-19 14:15:00+00:00,80,1,30000,12000.0,60000.0,69.335848,-682.8897690143098,-539.5372136707147,143.35255534359513,179.18988339799955,-5.690748075119248,STOP,2
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-20 09:15:00+00:00,2026-06-20 12:00:00+00:00,80,1,30000,12000.0,60000.0,71.436995,51.32138891039296,195.55605617780634,144.23466726741336,180.2941797472954,0.4276782409199414,STOP,12
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-20 15:15:00+00:00,2026-06-20 16:15:00+00:00,90,1,30000,12000.0,60000.0,72.06894150000001,-711.347565039514,-568.0292000796096,143.31836495990444,179.14708121511342,-5.927896375329284,STOP,5
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-20 18:15:00+00:00,2026-06-20 22:15:00+00:00,80,1,30000,12000.0,60000.0,71.7444555,727.3602974708608,872.4071860941738,145.046888623313,181.31098164501373,6.061335812257173,TP3_3.0R,16
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-20 23:30:00+00:00,2026-06-21 08:30:00+00:00,80,1,30000,12000.0,60000.0,73.41095150000001,-703.4535517801962,-560.1257026233442,143.32784915685198,179.15895427088026,-5.862112931501636,STOP,37
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-21 09:45:00+00:00,2026-06-21 10:30:00+00:00,90,1,30000,12000.0,60000.0,73.86963850000001,27.619972164566274,171.8261635608393,144.206191396273,180.25853143591047,0.23016643470471893,STOP,4
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-21 13:00:00+00:00,2026-06-21 15:15:00+00:00,90,1,30000,12000.0,60000.0,73.71240300000001,44.76146160346461,188.98824750046515,144.22678589700055,180.28431323451454,0.37301218002887176,STOP,10
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-21 16:30:00+00:00,2026-06-21 17:00:00+00:00,80,1,30000,12000.0,60000.0,74.092973,37.492630886394245,181.71068370684245,144.21805282044818,180.27338048970134,0.312438590719952,STOP,3
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-21 18:30:00+00:00,2026-06-21 20:45:00+00:00,80,1,30000,12000.0,60000.0,74.21916200000001,-629.0250773563673,-485.60780672443656,143.41727063193065,179.27089903187544,-5.241875644636394,STOP,10
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-22 01:45:00+00:00,2026-06-22 03:00:00+00:00,80,1,30000,12000.0,60000.0,74.49157,-868.9347010567261,-725.8056678581559,143.1290331985702,178.91006098308935,-7.241122508806051,STOP,6
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-23 22:15:00+00:00,2026-06-23 22:15:00+00:00,80,1,30000,12000.0,60000.0,69.7494675,-577.2272997431326,-433.74779709965213,143.47950264348043,179.34880590661282,-4.810227497859438,STOP,1
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-24 00:15:00+00:00,2026-06-24 02:15:00+00:00,80,1,30000,12000.0,60000.0,69.9978395,-599.4679805754138,-456.01519881399054,143.4527817614232,179.315354627128,-4.995566504795114,STOP,9
SOLUSDT,BASELINE_SPLIT,SHORT,BASELINE,2026-06-25 10:30:00+00:00,2026-06-25 11:15:00+00:00,80,1,30000,12000.0,60000.0,68.415223,39.48998366804954,183.2700595965337,143.78007592848417,179.72591165154185,0.3290831972337461,STOP,4
SOLUSDT,BASELINE_SPLIT,SHORT,BASELINE,2026-06-25 12:30:00+00:00,2026-06-25 12:30:00+00:00,90,1,30000,12000.0,60000.0,67.728255,-609.5438880062507,-464.9859049203462,144.55798308590443,180.6968392069782,-5.079532400052089,STOP,1
SOLUSDT,BASELINE_SPLIT,SHORT,BASELINE,2026-06-25 14:30:00+00:00,2026-06-25 14:30:00+00:00,90,1,26800,10720.0,53600.0,65.595459,-1120.0137786162481,-990.1855559491094,129.8282226671389,162.28341555410512,-10.447889725897836,STOP,1
SOLUSDT,BASELINE_SPLIT,SHORT,BASELINE,2026-06-26 02:15:00+00:00,2026-06-26 02:30:00+00:00,80,1,30000,12000.0,60000.0,65.99485899999999,-941.768915736312,-796.8127404477747,144.95617528853734,181.19383396813348,-7.8480742978026,STOP,2
SOLUSDT,BASELINE_SPLIT,SHORT,BASELINE,2026-06-27 11:30:00+00:00,2026-06-27 11:45:00+00:00,80,1,30000,12000.0,60000.0,71.474627,-537.3932357299075,-392.92172965432223,144.47150607558518,180.58890484562477,-4.478276964415896,STOP,2
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-28 08:00:00+00:00,2026-06-28 10:00:00+00:00,80,1,30000,12000.0,60000.0,71.142554,152.7791794746753,297.1357423655139,144.3565628908386,180.44677817421763,1.2731598289556274,STOP,9
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-28 11:15:00+00:00,2026-06-28 12:30:00+00:00,80,1,30000,12000.0,60000.0,71.59122599999999,44.92787405585006,189.1548598877153,144.22698583186525,180.28456352852825,0.37439895046541716,STOP,6
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-28 13:45:00+00:00,2026-06-28 14:45:00+00:00,90,1,30000,12000.0,60000.0,72.1370435,-671.7720410706883,-528.406128424798,143.36591264589023,179.2066051084422,-5.598100342255735,STOP,5
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-28 16:00:00+00:00,2026-06-28 16:15:00+00:00,90,1,30000,12000.0,60000.0,72.16007800000001,-684.6513223690847,-541.3008834291998,143.35043893988495,179.1872339191438,-5.705427686409039,STOP,2
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-29 01:00:00+00:00,2026-06-29 02:00:00+00:00,80,1,30000,12000.0,60000.0,71.733439,-982.8634202885441,-839.8712658075132,142.99215448103098,178.73870555302597,-8.190528502404534,STOP,5
SOLUSDT,BASELINE_SPLIT,LONG,BASELINE,2026-06-30 18:30:00+00:00,2026-07-01 01:00:00+00:00,80,1,30000,12000.0,60000.0,73.5030895,-832.753634258085,-689.5811316160242,143.17250264206075,178.96447941510812,-6.939613618817376,STOP,27
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-16 10:15:00+00:00,2026-06-16 13:00:00+00:00,90,1,30000,12000.0,60000.0,74.89617600000001,-859.1261659378746,-715.9853483559017,143.1408175819729,178.92481359126234,-7.1593847161489546,STOP,12
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-20 19:15:00+00:00,2026-06-21 00:00:00+00:00,85,1,30000,12000.0,60000.0,71.86764000000001,971.2514680874408,1116.5913777407297,145.33990965328888,181.67780817228174,8.093762234062005,STOP,20
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-21 07:15:00+00:00,2026-06-21 08:15:00+00:00,85,1,30000,12000.0,60000.0,73.4209665,-633.5711459945965,-490.15933719923555,143.4118087953609,179.26406147982328,-5.27975954995497,STOP,5
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-21 16:30:00+00:00,2026-06-21 20:45:00+00:00,85,1,30000,12000.0,60000.0,74.092973,-786.02793534821,-642.7992945016119,143.22864084659807,179.03475758803478,-6.550232794568417,STOP,18
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-22 05:15:00+00:00,2026-06-22 14:45:00+00:00,85,1,30000,12000.0,60000.0,74.20413950000001,-1006.9661285087834,-864.002932027216,142.96319648156734,178.70245367588183,-8.391384404239862,STOP,39
SOLUSDT,IMPROVED_SPLIT,SHORT,BEAR,2026-06-26 03:30:00+00:00,2026-06-26 03:45:00+00:00,85,1,23400,9360.0,46800.0,66.6998,-1130.7728127808764,-1017.2321342198126,113.54067856106377,141.92387875776268,-12.080906119453807,STOP,2
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-06-28 12:45:00+00:00,2026-06-28 17:30:00+00:00,90,1,30000,12000.0,60000.0,71.90068950000001,-900.6381212182907,-757.5471778316888,143.09094338660196,178.86237719245338,-7.5053176768190895,STOP,20
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-01 00:00:00+00:00,2026-07-01 01:00:00+00:00,85,1,30000,12000.0,60000.0,73.73343450000002,-741.4527080583285,-598.1705126735368,143.28219538479175,179.10180132639022,-6.178772567152738,STOP,5
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-02 04:30:00+00:00,2026-07-02 10:45:00+00:00,90,1,30000,12000.0,60000.0,78.36837650000001,1756.76719016179,1903.05085118321,146.28366102141985,182.85926957454717,14.639726584681584,TP3_4.0R,26
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-03 02:30:00+00:00,2026-07-03 03:00:00+00:00,90,1,30000,12000.0,60000.0,81.2226515,-816.6746025560807,-673.4827818943539,143.19182066172675,178.98866321538924,-6.8056216879673395,STOP,3
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-03 11:45:00+00:00,2026-07-04 01:00:00+00:00,90,2,30000,21000.0,105000.0,81.745798477507,336.9455234001867,589.6531071287411,252.70758372855448,315.8865171248438,1.6045024923818412,STOP,54
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-04 18:30:00+00:00,2026-07-04 19:00:00+00:00,90,1,30000,12000.0,60000.0,82.3843915,-669.970739289148,-526.6026624841289,143.36807680501903,179.2093143712408,-5.5830894940762334,STOP,3
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-07 00:30:00+00:00,2026-07-07 02:00:00+00:00,85,1,30000,12000.0,60000.0,82.41643950000001,-715.6522591952436,-572.339066074533,143.31319312071057,179.14060670435356,-5.96376882662703,STOP,7
SOLUSDT,IMPROVED_SPLIT,SHORT,BEAR,2026-07-13 05:15:00+00:00,2026-07-13 08:45:00+00:00,90,1,30000,12000.0,60000.0,76.1605875,-646.8335953837967,-502.2309182818586,144.60267710193824,180.7526230512637,-5.390279961531639,STOP,15
SOLUSDT,IMPROVED_SPLIT,SHORT,BEAR,2026-07-16 16:45:00+00:00,2026-07-17 13:45:00+00:00,95,2,30000,21000.0,105000.0,75.65553396386488,1850.2659887016212,2099.746293149841,249.48030444822018,311.85580666500715,8.810790422388672,STOP,85
SOLUSDT,IMPROVED_SPLIT,LONG,BULL,2026-07-21 14:15:00+00:00,2026-07-21 14:15:00+00:00,90,1,30000,12000.0,60000.0,78.54764500000002,-624.3081188660997,-480.88518108339974,143.4229377826999,179.27799361220536,-5.2025676572174975,STOP,1
SOLUSDT,IMPROVED_FULL,LONG,BULL,2026-06-16 10:15:00+00:00,2026-06-16 13:00:00+00:00,90,1,30000,30000.0,150000.0,74.89617600000001,-2147.815414844687,-1789.9633708897545,357.85204395493224,447.3120339781559,-7.159384716148956,STOP,12
SOLUSDT,IMPROVED_FULL,LONG,BULL,2026-06-20 19:15:00+00:00,2026-06-20 22:15:00+00:00,85,1,30000,30000.0,150000.0,71.86764000000001,3487.32077048074,3851.943102203384,364.62233172264405,455.7876070474074,11.624402568269133,TP_FULL_2.5R,13
SOLUSDT,IMPROVED_FULL,LONG,BULL,2026-06-21 07:15:00+00:00,2026-06-21 08:15:00+00:00,85,1,30000,30000.0,150000.0,73.4209665,-1583.9278649864914,-1225.398342998089,358.5295219884023,448.16015369955824,-5.279759549954971,STOP,5
SOLUSDT,IMPROVED_FULL,LONG,BULL,2026-06-21 16:30:00+00:00,2026-06-21 20:45:00+00:00,85,1,30000,30000.0,150000.0,74.092973,-1965.069838370525,-1606.99823625403,358.0716021164951,447.586893970087,-6.550232794568417,STOP,18
SOLUSDT,IMPROVED_FULL,LONG,BULL,2026-06-22 05:15:00+00:00,2026-06-22 14:45:00+00:00,85,1,30000,30000.0,150000.0,74.20413950000001,-2517.4153212719584,-2160.00733006804,357.4079912039183,446.7561341897046,-8.391384404239862,STOP,39
SOLUSDT,IMPROVED_FULL,SHORT,BEAR,2026-06-26 03:30:00+00:00,2026-06-26 03:45:00+00:00,85,1,23400,23400.0,117000.0,66.6998,-2826.932031952191,-2543.080335549532,283.8516964026594,354.8096968944067,-12.08090611945381,STOP,2
SOLUSDT,IMPROVED_FULL,LONG,BULL,2026-06-28 12:45:00+00:00,2026-06-28 17:30:00+00:00,90,1,30000,30000.0,150000.0,71.90068950000001,-2251.5953030457267,-1893.867944579222,357.7273584665049,447.1559429811334,-7.505317676819089,STOP,20
